Unnamed: 0,subject_id,age,patch_path
8901,890,-4.87037758566827,./data_starmen/images_patch/Starman__subject_s890__tp_1_patches.npy
8902,890,-3.8616003101570624,./data_starmen/images_patch/Starman__subject_s890__tp_2_patches.npy
8903,890,-2.852823034645855,./data_starmen/images_patch/Starman__subject_s890__tp_3_patches.npy
8904,890,-1.844045759134647,./data_starmen/images_patch/Starman__subject_s890__tp_4_patches.npy
8905,890,-0.8352684836234392,./data_starmen/images_patch/Starman__subject_s890__tp_5_patches.npy
8906,890,0.1735087918877678,./data_starmen/images_patch/Starman__subject_s890__tp_6_patches.npy
8907,890,1.1822860673989757,./data_starmen/images_patch/Starman__subject_s890__tp_7_patches.npy
8908,890,2.191063342910184,./data_starmen/images_patch/Starman__subject_s890__tp_8_patches.npy
8909,890,3.1998406184213906,./data_starmen/images_patch/Starman__subject_s890__tp_9_patches.npy
8910,891,-7.402052026102219,./data_starmen/images_patch/Starman__subject_s891__tp_0_patches.npy
8911,891,-6.199093636927951,./data_starmen/images_patch/Starman__subject_s891__tp_1_patches.npy
8912,891,-4.996135247753683,./data_starmen/images_patch/Starman__subject_s891__tp_2_patches.npy
8913,891,-3.793176858579415,./data_starmen/images_patch/Starman__subject_s891__tp_3_patches.npy
8914,891,-2.590218469405146,./data_starmen/images_patch/Starman__subject_s891__tp_4_patches.npy
8915,891,-1.3872600802308774,./data_starmen/images_patch/Starman__subject_s891__tp_5_patches.npy
8916,891,-0.1843016910566097,./data_starmen/images_patch/Starman__subject_s891__tp_6_patches.npy
8917,891,1.0186566981176588,./data_starmen/images_patch/Starman__subject_s891__tp_7_patches.npy
8918,891,2.221615087291928,./data_starmen/images_patch/Starman__subject_s891__tp_8_patches.npy
8919,891,3.424573476466196,./data_starmen/images_patch/Starman__subject_s891__tp_9_patches.npy
8940,894,-4.820515416338174,./data_starmen/images_patch/Starman__subject_s894__tp_0_patches.npy
8941,894,-3.674754131135993,./data_starmen/images_patch/Starman__subject_s894__tp_1_patches.npy
8942,894,-2.528992845933812,./data_starmen/images_patch/Starman__subject_s894__tp_2_patches.npy
8943,894,-1.3832315607316312,./data_starmen/images_patch/Starman__subject_s894__tp_3_patches.npy
8944,894,-0.23747027552945,./data_starmen/images_patch/Starman__subject_s894__tp_4_patches.npy
8945,894,0.9082910096727312,./data_starmen/images_patch/Starman__subject_s894__tp_5_patches.npy
8946,894,2.054052294874912,./data_starmen/images_patch/Starman__subject_s894__tp_6_patches.npy
8947,894,3.1998135800770937,./data_starmen/images_patch/Starman__subject_s894__tp_7_patches.npy
8948,894,4.345574865279274,./data_starmen/images_patch/Starman__subject_s894__tp_8_patches.npy
8949,894,5.491336150481454,./data_starmen/images_patch/Starman__subject_s894__tp_9_patches.npy
8950,895,-1.4884449120856544,./data_starmen/images_patch/Starman__subject_s895__tp_0_patches.npy
8951,895,-0.5990021341909451,./data_starmen/images_patch/Starman__subject_s895__tp_1_patches.npy
8952,895,0.2904406437037643,./data_starmen/images_patch/Starman__subject_s895__tp_2_patches.npy
8953,895,1.1798834215984737,./data_starmen/images_patch/Starman__subject_s895__tp_3_patches.npy
8954,895,2.069326199493183,./data_starmen/images_patch/Starman__subject_s895__tp_4_patches.npy
8955,895,2.9587689773878925,./data_starmen/images_patch/Starman__subject_s895__tp_5_patches.npy
8956,895,3.848211755282602,./data_starmen/images_patch/Starman__subject_s895__tp_6_patches.npy
8957,895,4.737654533177311,./data_starmen/images_patch/Starman__subject_s895__tp_7_patches.npy
8958,895,5.627097311072021,./data_starmen/images_patch/Starman__subject_s895__tp_8_patches.npy
8959,895,6.51654008896673,./data_starmen/images_patch/Starman__subject_s895__tp_9_patches.npy
8960,896,-5.982382759172023,./data_starmen/images_patch/Starman__subject_s896__tp_0_patches.npy
8961,896,-5.082758710353239,./data_starmen/images_patch/Starman__subject_s896__tp_1_patches.npy
8962,896,-4.183134661534453,./data_starmen/images_patch/Starman__subject_s896__tp_2_patches.npy
8963,896,-3.283510612715668,./data_starmen/images_patch/Starman__subject_s896__tp_3_patches.npy
8964,896,-2.383886563896884,./data_starmen/images_patch/Starman__subject_s896__tp_4_patches.npy
8965,896,-1.4842625150780986,./data_starmen/images_patch/Starman__subject_s896__tp_5_patches.npy
8966,896,-0.5846384662593129,./data_starmen/images_patch/Starman__subject_s896__tp_6_patches.npy
8967,896,0.3149855825594718,./data_starmen/images_patch/Starman__subject_s896__tp_7_patches.npy
8968,896,1.2146096313782566,./data_starmen/images_patch/Starman__subject_s896__tp_8_patches.npy
8969,896,2.1142336801970414,./data_starmen/images_patch/Starman__subject_s896__tp_9_patches.npy
8970,897,-2.575505493453095,./data_starmen/images_patch/Starman__subject_s897__tp_0_patches.npy
8971,897,-1.5761348035932694,./data_starmen/images_patch/Starman__subject_s897__tp_1_patches.npy
8972,897,-0.5767641137334436,./data_starmen/images_patch/Starman__subject_s897__tp_2_patches.npy
8973,897,0.4226065761263822,./data_starmen/images_patch/Starman__subject_s897__tp_3_patches.npy
8974,897,1.4219772659862078,./data_starmen/images_patch/Starman__subject_s897__tp_4_patches.npy
8975,897,2.4213479558460334,./data_starmen/images_patch/Starman__subject_s897__tp_5_patches.npy
8976,897,3.42071864570586,./data_starmen/images_patch/Starman__subject_s897__tp_6_patches.npy
8977,897,4.4200893355656845,./data_starmen/images_patch/Starman__subject_s897__tp_7_patches.npy
8978,897,5.419460025425511,./data_starmen/images_patch/Starman__subject_s897__tp_8_patches.npy
8979,897,6.4188307152853366,./data_starmen/images_patch/Starman__subject_s897__tp_9_patches.npy
8980,898,-6.974468362170662,./data_starmen/images_patch/Starman__subject_s898__tp_0_patches.npy
8981,898,-6.059815123005833,./data_starmen/images_patch/Starman__subject_s898__tp_1_patches.npy
8982,898,-5.145161883841003,./data_starmen/images_patch/Starman__subject_s898__tp_2_patches.npy
8983,898,-4.230508644676173,./data_starmen/images_patch/Starman__subject_s898__tp_3_patches.npy
8984,898,-3.315855405511344,./data_starmen/images_patch/Starman__subject_s898__tp_4_patches.npy
8985,898,-2.401202166346514,./data_starmen/images_patch/Starman__subject_s898__tp_5_patches.npy
8986,898,-1.4865489271816843,./data_starmen/images_patch/Starman__subject_s898__tp_6_patches.npy
8987,898,-0.5718956880168546,./data_starmen/images_patch/Starman__subject_s898__tp_7_patches.npy
8988,898,0.342757551147975,./data_starmen/images_patch/Starman__subject_s898__tp_8_patches.npy
8989,898,1.257410790312805,./data_starmen/images_patch/Starman__subject_s898__tp_9_patches.npy
9000,900,-4.536691699994483,./data_starmen/images_patch/Starman__subject_s900__tp_0_patches.npy
9001,900,-3.5258386824022265,./data_starmen/images_patch/Starman__subject_s900__tp_1_patches.npy
9002,900,-2.514985664809969,./data_starmen/images_patch/Starman__subject_s900__tp_2_patches.npy
9003,900,-1.5041326472177126,./data_starmen/images_patch/Starman__subject_s900__tp_3_patches.npy
9004,900,-0.493279629625456,./data_starmen/images_patch/Starman__subject_s900__tp_4_patches.npy
9005,900,0.5175733879668005,./data_starmen/images_patch/Starman__subject_s900__tp_5_patches.npy
9006,900,1.528426405559058,./data_starmen/images_patch/Starman__subject_s900__tp_6_patches.npy
9007,900,2.5392794231513145,./data_starmen/images_patch/Starman__subject_s900__tp_7_patches.npy
9008,900,3.550132440743571,./data_starmen/images_patch/Starman__subject_s900__tp_8_patches.npy
9009,900,4.5609854583358285,./data_starmen/images_patch/Starman__subject_s900__tp_9_patches.npy
9030,903,-5.632591430206173,./data_starmen/images_patch/Starman__subject_s903__tp_0_patches.npy
9031,903,-4.703946615648935,./data_starmen/images_patch/Starman__subject_s903__tp_1_patches.npy
9032,903,-3.7753018010916968,./data_starmen/images_patch/Starman__subject_s903__tp_2_patches.npy
9033,903,-2.846656986534459,./data_starmen/images_patch/Starman__subject_s903__tp_3_patches.npy
9034,903,-1.918012171977221,./data_starmen/images_patch/Starman__subject_s903__tp_4_patches.npy
9035,903,-0.989367357419983,./data_starmen/images_patch/Starman__subject_s903__tp_5_patches.npy
9036,903,-0.0607225428627451,./data_starmen/images_patch/Starman__subject_s903__tp_6_patches.npy
9037,903,0.8679222716944928,./data_starmen/images_patch/Starman__subject_s903__tp_7_patches.npy
9038,903,1.796567086251731,./data_starmen/images_patch/Starman__subject_s903__tp_8_patches.npy
9039,903,2.7252119008089686,./data_starmen/images_patch/Starman__subject_s903__tp_9_patches.npy
9040,904,-1.6999078080790326,./data_starmen/images_patch/Starman__subject_s904__tp_0_patches.npy
9041,904,-0.7813443499833167,./data_starmen/images_patch/Starman__subject_s904__tp_1_patches.npy
9042,904,0.1372191081123992,./data_starmen/images_patch/Starman__subject_s904__tp_2_patches.npy
9043,904,1.0557825662081153,./data_starmen/images_patch/Starman__subject_s904__tp_3_patches.npy
9044,904,1.974346024303831,./data_starmen/images_patch/Starman__subject_s904__tp_4_patches.npy
9045,904,2.892909482399548,./data_starmen/images_patch/Starman__subject_s904__tp_5_patches.npy
9046,904,3.811472940495263,./data_starmen/images_patch/Starman__subject_s904__tp_6_patches.npy
9047,904,4.730036398590979,./data_starmen/images_patch/Starman__subject_s904__tp_7_patches.npy
9048,904,5.648599856686695,./data_starmen/images_patch/Starman__subject_s904__tp_8_patches.npy
9049,904,6.567163314782411,./data_starmen/images_patch/Starman__subject_s904__tp_9_patches.npy
9050,905,-6.471738352533848,./data_starmen/images_patch/Starman__subject_s905__tp_0_patches.npy
9051,905,-5.482366205686875,./data_starmen/images_patch/Starman__subject_s905__tp_1_patches.npy
9052,905,-4.492994058839904,./data_starmen/images_patch/Starman__subject_s905__tp_2_patches.npy
9053,905,-3.503621911992932,./data_starmen/images_patch/Starman__subject_s905__tp_3_patches.npy
9054,905,-2.51424976514596,./data_starmen/images_patch/Starman__subject_s905__tp_4_patches.npy
9055,905,-1.524877618298988,./data_starmen/images_patch/Starman__subject_s905__tp_5_patches.npy
9056,905,-0.5355054714520158,./data_starmen/images_patch/Starman__subject_s905__tp_6_patches.npy
9057,905,0.4538666753949556,./data_starmen/images_patch/Starman__subject_s905__tp_7_patches.npy
9058,905,1.443238822241928,./data_starmen/images_patch/Starman__subject_s905__tp_8_patches.npy
9059,905,2.4326109690889,./data_starmen/images_patch/Starman__subject_s905__tp_9_patches.npy
9060,906,-3.0287443163561694,./data_starmen/images_patch/Starman__subject_s906__tp_0_patches.npy
9061,906,-2.0837027084808,./data_starmen/images_patch/Starman__subject_s906__tp_1_patches.npy
9062,906,-1.13866110060543,./data_starmen/images_patch/Starman__subject_s906__tp_2_patches.npy
9063,906,-0.1936194927300603,./data_starmen/images_patch/Starman__subject_s906__tp_3_patches.npy
9064,906,0.7514221151453091,./data_starmen/images_patch/Starman__subject_s906__tp_4_patches.npy
9065,906,1.6964637230206785,./data_starmen/images_patch/Starman__subject_s906__tp_5_patches.npy
9066,906,2.6415053308960488,./data_starmen/images_patch/Starman__subject_s906__tp_6_patches.npy
9067,906,3.586546938771418,./data_starmen/images_patch/Starman__subject_s906__tp_7_patches.npy
9068,906,4.531588546646788,./data_starmen/images_patch/Starman__subject_s906__tp_8_patches.npy
9069,906,5.476630154522157,./data_starmen/images_patch/Starman__subject_s906__tp_9_patches.npy
9070,907,-5.519793433280533,./data_starmen/images_patch/Starman__subject_s907__tp_0_patches.npy
9071,907,-4.546127659545936,./data_starmen/images_patch/Starman__subject_s907__tp_1_patches.npy
9072,907,-3.5724618858113386,./data_starmen/images_patch/Starman__subject_s907__tp_2_patches.npy
9073,907,-2.598796112076741,./data_starmen/images_patch/Starman__subject_s907__tp_3_patches.npy
9074,907,-1.6251303383421436,./data_starmen/images_patch/Starman__subject_s907__tp_4_patches.npy
9075,907,-0.6514645646075463,./data_starmen/images_patch/Starman__subject_s907__tp_5_patches.npy
9076,907,0.3222012091270514,./data_starmen/images_patch/Starman__subject_s907__tp_6_patches.npy
9077,907,1.2958669828616485,./data_starmen/images_patch/Starman__subject_s907__tp_7_patches.npy
9078,907,2.269532756596246,./data_starmen/images_patch/Starman__subject_s907__tp_8_patches.npy
9079,907,3.243198530330844,./data_starmen/images_patch/Starman__subject_s907__tp_9_patches.npy
9080,908,-4.165595037156386,./data_starmen/images_patch/Starman__subject_s908__tp_0_patches.npy
9081,908,-2.959884329958416,./data_starmen/images_patch/Starman__subject_s908__tp_1_patches.npy
9082,908,-1.7541736227604456,./data_starmen/images_patch/Starman__subject_s908__tp_2_patches.npy
9083,908,-0.5484629155624754,./data_starmen/images_patch/Starman__subject_s908__tp_3_patches.npy
9084,908,0.6572477916354948,./data_starmen/images_patch/Starman__subject_s908__tp_4_patches.npy
9085,908,1.862958498833465,./data_starmen/images_patch/Starman__subject_s908__tp_5_patches.npy
9086,908,3.068669206031436,./data_starmen/images_patch/Starman__subject_s908__tp_6_patches.npy
9087,908,4.274379913229407,./data_starmen/images_patch/Starman__subject_s908__tp_7_patches.npy
9088,908,5.480090620427376,./data_starmen/images_patch/Starman__subject_s908__tp_8_patches.npy
9089,908,6.685801327625345,./data_starmen/images_patch/Starman__subject_s908__tp_9_patches.npy
9090,909,-4.187733371937238,./data_starmen/images_patch/Starman__subject_s909__tp_0_patches.npy
9091,909,-3.1938431085545727,./data_starmen/images_patch/Starman__subject_s909__tp_1_patches.npy
9092,909,-2.1999528451719077,./data_starmen/images_patch/Starman__subject_s909__tp_2_patches.npy
9093,909,-1.206062581789242,./data_starmen/images_patch/Starman__subject_s909__tp_3_patches.npy
9094,909,-0.2121723184065764,./data_starmen/images_patch/Starman__subject_s909__tp_4_patches.npy
9095,909,0.7817179449760889,./data_starmen/images_patch/Starman__subject_s909__tp_5_patches.npy
9096,909,1.7756082083587543,./data_starmen/images_patch/Starman__subject_s909__tp_6_patches.npy
9097,909,2.76949847174142,./data_starmen/images_patch/Starman__subject_s909__tp_7_patches.npy
9098,909,3.763388735124085,./data_starmen/images_patch/Starman__subject_s909__tp_8_patches.npy
9099,909,4.757278998506751,./data_starmen/images_patch/Starman__subject_s909__tp_9_patches.npy
9100,910,-6.200594483314452,./data_starmen/images_patch/Starman__subject_s910__tp_0_patches.npy
9101,910,-5.161943186002614,./data_starmen/images_patch/Starman__subject_s910__tp_1_patches.npy
9102,910,-4.123291888690776,./data_starmen/images_patch/Starman__subject_s910__tp_2_patches.npy
9103,910,-3.084640591378939,./data_starmen/images_patch/Starman__subject_s910__tp_3_patches.npy
9104,910,-2.045989294067101,./data_starmen/images_patch/Starman__subject_s910__tp_4_patches.npy
9105,910,-1.007337996755263,./data_starmen/images_patch/Starman__subject_s910__tp_5_patches.npy
9106,910,0.0313133005565742,./data_starmen/images_patch/Starman__subject_s910__tp_6_patches.npy
