Unnamed: 0,subject_id,age,patch_path,centers_path
6266,626,-1.8433292028900032,./data_starmen/images_patch/Starman__subject_s626__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s626_tp6_centers.npy
6267,626,-0.9006717225998049,./data_starmen/images_patch/Starman__subject_s626__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s626_tp7_centers.npy
6268,626,0.0419857576903934,./data_starmen/images_patch/Starman__subject_s626__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s626_tp8_centers.npy
6269,626,0.9846432379805918,./data_starmen/images_patch/Starman__subject_s626__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s626_tp9_centers.npy
6270,627,-1.8209314072451828,./data_starmen/images_patch/Starman__subject_s627__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s627_tp0_centers.npy
6271,627,-0.801643257705517,./data_starmen/images_patch/Starman__subject_s627__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s627_tp1_centers.npy
6272,627,0.2176448918341487,./data_starmen/images_patch/Starman__subject_s627__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s627_tp2_centers.npy
6273,627,1.2369330413738149,./data_starmen/images_patch/Starman__subject_s627__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s627_tp3_centers.npy
6274,627,2.25622119091348,./data_starmen/images_patch/Starman__subject_s627__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s627_tp4_centers.npy
6275,627,3.2755093404531457,./data_starmen/images_patch/Starman__subject_s627__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s627_tp5_centers.npy
6276,627,4.294797489992812,./data_starmen/images_patch/Starman__subject_s627__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s627_tp6_centers.npy
6277,627,5.314085639532477,./data_starmen/images_patch/Starman__subject_s627__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s627_tp7_centers.npy
6278,627,6.333373789072143,./data_starmen/images_patch/Starman__subject_s627__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s627_tp8_centers.npy
6279,627,7.352661938611808,./data_starmen/images_patch/Starman__subject_s627__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s627_tp9_centers.npy
6280,628,-5.795220019795932,./data_starmen/images_patch/Starman__subject_s628__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s628_tp0_centers.npy
6281,628,-4.7715923753598455,./data_starmen/images_patch/Starman__subject_s628__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s628_tp1_centers.npy
6282,628,-3.74796473092376,./data_starmen/images_patch/Starman__subject_s628__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s628_tp2_centers.npy
6283,628,-2.7243370864876733,./data_starmen/images_patch/Starman__subject_s628__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s628_tp3_centers.npy
6284,628,-1.7007094420515871,./data_starmen/images_patch/Starman__subject_s628__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s628_tp4_centers.npy
6285,628,-0.677081797615501,./data_starmen/images_patch/Starman__subject_s628__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s628_tp5_centers.npy
6286,628,0.3465458468205851,./data_starmen/images_patch/Starman__subject_s628__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s628_tp6_centers.npy
6287,628,1.3701734912566712,./data_starmen/images_patch/Starman__subject_s628__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s628_tp7_centers.npy
6288,628,2.3938011356927573,./data_starmen/images_patch/Starman__subject_s628__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s628_tp8_centers.npy
6289,628,3.4174287801288434,./data_starmen/images_patch/Starman__subject_s628__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s628_tp9_centers.npy
6290,629,-7.433141091825462,./data_starmen/images_patch/Starman__subject_s629__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s629_tp0_centers.npy
6291,629,-6.2162294975656405,./data_starmen/images_patch/Starman__subject_s629__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s629_tp1_centers.npy
6292,629,-4.999317903305819,./data_starmen/images_patch/Starman__subject_s629__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s629_tp2_centers.npy
6293,629,-3.7824063090459967,./data_starmen/images_patch/Starman__subject_s629__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s629_tp3_centers.npy
6294,629,-2.5654947147861757,./data_starmen/images_patch/Starman__subject_s629__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s629_tp4_centers.npy
6295,629,-1.348583120526354,./data_starmen/images_patch/Starman__subject_s629__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s629_tp5_centers.npy
6296,629,-0.1316715262665315,./data_starmen/images_patch/Starman__subject_s629__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s629_tp6_centers.npy
6297,629,1.08524006799329,./data_starmen/images_patch/Starman__subject_s629__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s629_tp7_centers.npy
6298,629,2.3021516622531117,./data_starmen/images_patch/Starman__subject_s629__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s629_tp8_centers.npy
6299,629,3.5190632565129327,./data_starmen/images_patch/Starman__subject_s629__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s629_tp9_centers.npy
6300,630,-10.755043354538362,./data_starmen/images_patch/Starman__subject_s630__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s630_tp0_centers.npy
6301,630,-9.498589809024397,./data_starmen/images_patch/Starman__subject_s630__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s630_tp1_centers.npy
6302,630,-8.24213626351043,./data_starmen/images_patch/Starman__subject_s630__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s630_tp2_centers.npy
6303,630,-6.985682717996465,./data_starmen/images_patch/Starman__subject_s630__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s630_tp3_centers.npy
6304,630,-5.729229172482499,./data_starmen/images_patch/Starman__subject_s630__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s630_tp4_centers.npy
6305,630,-4.472775626968533,./data_starmen/images_patch/Starman__subject_s630__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s630_tp5_centers.npy
6306,630,-3.2163220814545674,./data_starmen/images_patch/Starman__subject_s630__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s630_tp6_centers.npy
6307,630,-1.9598685359406005,./data_starmen/images_patch/Starman__subject_s630__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s630_tp7_centers.npy
6308,630,-0.7034149904266354,./data_starmen/images_patch/Starman__subject_s630__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s630_tp8_centers.npy
6309,630,0.5530385550873298,./data_starmen/images_patch/Starman__subject_s630__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s630_tp9_centers.npy
6310,631,-4.654973993550056,./data_starmen/images_patch/Starman__subject_s631__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s631_tp0_centers.npy
6311,631,-3.485862403415789,./data_starmen/images_patch/Starman__subject_s631__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s631_tp1_centers.npy
6312,631,-2.316750813281521,./data_starmen/images_patch/Starman__subject_s631__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s631_tp2_centers.npy
6313,631,-1.1476392231472543,./data_starmen/images_patch/Starman__subject_s631__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s631_tp3_centers.npy
6314,631,0.0214723669870124,./data_starmen/images_patch/Starman__subject_s631__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s631_tp4_centers.npy
6315,631,1.1905839571212793,./data_starmen/images_patch/Starman__subject_s631__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s631_tp5_centers.npy
6316,631,2.359695547255547,./data_starmen/images_patch/Starman__subject_s631__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s631_tp6_centers.npy
6317,631,3.528807137389813,./data_starmen/images_patch/Starman__subject_s631__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s631_tp7_centers.npy
6318,631,4.697918727524081,./data_starmen/images_patch/Starman__subject_s631__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s631_tp8_centers.npy
6319,631,5.867030317658348,./data_starmen/images_patch/Starman__subject_s631__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s631_tp9_centers.npy
6320,632,-0.8521884684687056,./data_starmen/images_patch/Starman__subject_s632__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s632_tp0_centers.npy
6321,632,0.1189110234864259,./data_starmen/images_patch/Starman__subject_s632__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s632_tp1_centers.npy
6322,632,1.0900105154415574,./data_starmen/images_patch/Starman__subject_s632__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s632_tp2_centers.npy
6323,632,2.061110007396689,./data_starmen/images_patch/Starman__subject_s632__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s632_tp3_centers.npy
6324,632,3.0322094993518203,./data_starmen/images_patch/Starman__subject_s632__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s632_tp4_centers.npy
6325,632,4.003308991306952,./data_starmen/images_patch/Starman__subject_s632__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s632_tp5_centers.npy
6326,632,4.974408483262083,./data_starmen/images_patch/Starman__subject_s632__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s632_tp6_centers.npy
6327,632,5.945507975217215,./data_starmen/images_patch/Starman__subject_s632__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s632_tp7_centers.npy
6328,632,6.916607467172346,./data_starmen/images_patch/Starman__subject_s632__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s632_tp8_centers.npy
6329,632,7.887706959127477,./data_starmen/images_patch/Starman__subject_s632__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s632_tp9_centers.npy
6330,633,-6.907975042936752,./data_starmen/images_patch/Starman__subject_s633__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s633_tp0_centers.npy
6331,633,-6.016364103604464,./data_starmen/images_patch/Starman__subject_s633__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s633_tp1_centers.npy
6332,633,-5.124753164272176,./data_starmen/images_patch/Starman__subject_s633__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s633_tp2_centers.npy
6333,633,-4.233142224939887,./data_starmen/images_patch/Starman__subject_s633__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s633_tp3_centers.npy
6334,633,-3.3415312856075987,./data_starmen/images_patch/Starman__subject_s633__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s633_tp4_centers.npy
6335,633,-2.4499203462753103,./data_starmen/images_patch/Starman__subject_s633__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s633_tp5_centers.npy
6336,633,-1.558309406943022,./data_starmen/images_patch/Starman__subject_s633__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s633_tp6_centers.npy
6337,633,-0.6666984676107335,./data_starmen/images_patch/Starman__subject_s633__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s633_tp7_centers.npy
6338,633,0.2249124717215549,./data_starmen/images_patch/Starman__subject_s633__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s633_tp8_centers.npy
6339,633,1.1165234110538431,./data_starmen/images_patch/Starman__subject_s633__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s633_tp9_centers.npy
6340,634,-6.084178231294709,./data_starmen/images_patch/Starman__subject_s634__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s634_tp0_centers.npy
6341,634,-5.113535858422374,./data_starmen/images_patch/Starman__subject_s634__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s634_tp1_centers.npy
6342,634,-4.142893485550037,./data_starmen/images_patch/Starman__subject_s634__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s634_tp2_centers.npy
6343,634,-3.172251112677701,./data_starmen/images_patch/Starman__subject_s634__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s634_tp3_centers.npy
6344,634,-2.2016087398053656,./data_starmen/images_patch/Starman__subject_s634__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s634_tp4_centers.npy
6345,634,-1.2309663669330302,./data_starmen/images_patch/Starman__subject_s634__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s634_tp5_centers.npy
6346,634,-0.2603239940606938,./data_starmen/images_patch/Starman__subject_s634__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s634_tp6_centers.npy
6347,634,0.7103183788116425,./data_starmen/images_patch/Starman__subject_s634__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s634_tp7_centers.npy
6348,634,1.680960751683978,./data_starmen/images_patch/Starman__subject_s634__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s634_tp8_centers.npy
6349,634,2.6516031245563134,./data_starmen/images_patch/Starman__subject_s634__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s634_tp9_centers.npy
6350,635,-7.506218613963023,./data_starmen/images_patch/Starman__subject_s635__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s635_tp0_centers.npy
6351,635,-6.542212851466601,./data_starmen/images_patch/Starman__subject_s635__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s635_tp1_centers.npy
6352,635,-5.57820708897018,./data_starmen/images_patch/Starman__subject_s635__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s635_tp2_centers.npy
6353,635,-4.614201326473758,./data_starmen/images_patch/Starman__subject_s635__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s635_tp3_centers.npy
6354,635,-3.650195563977336,./data_starmen/images_patch/Starman__subject_s635__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s635_tp4_centers.npy
6355,635,-2.6861898014809142,./data_starmen/images_patch/Starman__subject_s635__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s635_tp5_centers.npy
6356,635,-1.7221840389844925,./data_starmen/images_patch/Starman__subject_s635__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s635_tp6_centers.npy
6357,635,-0.7581782764880707,./data_starmen/images_patch/Starman__subject_s635__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s635_tp7_centers.npy
6358,635,0.2058274860083511,./data_starmen/images_patch/Starman__subject_s635__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s635_tp8_centers.npy
6359,635,1.1698332485047729,./data_starmen/images_patch/Starman__subject_s635__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s635_tp9_centers.npy
6360,636,-6.654581251616909,./data_starmen/images_patch/Starman__subject_s636__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s636_tp0_centers.npy
6361,636,-5.753549913554688,./data_starmen/images_patch/Starman__subject_s636__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s636_tp1_centers.npy
6362,636,-4.852518575492469,./data_starmen/images_patch/Starman__subject_s636__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s636_tp2_centers.npy
6363,636,-3.951487237430248,./data_starmen/images_patch/Starman__subject_s636__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s636_tp3_centers.npy
6364,636,-3.050455899368028,./data_starmen/images_patch/Starman__subject_s636__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s636_tp4_centers.npy
6365,636,-2.149424561305808,./data_starmen/images_patch/Starman__subject_s636__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s636_tp5_centers.npy
6366,636,-1.2483932232435873,./data_starmen/images_patch/Starman__subject_s636__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s636_tp6_centers.npy
6367,636,-0.3473618851813675,./data_starmen/images_patch/Starman__subject_s636__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s636_tp7_centers.npy
6368,636,0.553669452880853,./data_starmen/images_patch/Starman__subject_s636__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s636_tp8_centers.npy
6369,636,1.4547007909430736,./data_starmen/images_patch/Starman__subject_s636__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s636_tp9_centers.npy
6370,637,-5.254560306102311,./data_starmen/images_patch/Starman__subject_s637__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s637_tp0_centers.npy
6371,637,-4.101756169258112,./data_starmen/images_patch/Starman__subject_s637__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s637_tp1_centers.npy
6372,637,-2.9489520324139127,./data_starmen/images_patch/Starman__subject_s637__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s637_tp2_centers.npy
6373,637,-1.7961478955697134,./data_starmen/images_patch/Starman__subject_s637__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s637_tp3_centers.npy
6374,637,-0.6433437587255142,./data_starmen/images_patch/Starman__subject_s637__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s637_tp4_centers.npy
6375,637,0.5094603781186855,./data_starmen/images_patch/Starman__subject_s637__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s637_tp5_centers.npy
6376,637,1.6622645149628843,./data_starmen/images_patch/Starman__subject_s637__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s637_tp6_centers.npy
6377,637,2.815068651807083,./data_starmen/images_patch/Starman__subject_s637__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s637_tp7_centers.npy
6378,637,3.967872788651283,./data_starmen/images_patch/Starman__subject_s637__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s637_tp8_centers.npy
6379,637,5.1206769254954825,./data_starmen/images_patch/Starman__subject_s637__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s637_tp9_centers.npy
6380,638,-7.044409012455292,./data_starmen/images_patch/Starman__subject_s638__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s638_tp0_centers.npy
6381,638,-5.66772225784953,./data_starmen/images_patch/Starman__subject_s638__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s638_tp1_centers.npy
6382,638,-4.291035503243768,./data_starmen/images_patch/Starman__subject_s638__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s638_tp2_centers.npy
6383,638,-2.914348748638006,./data_starmen/images_patch/Starman__subject_s638__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s638_tp3_centers.npy
6384,638,-1.537661994032244,./data_starmen/images_patch/Starman__subject_s638__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s638_tp4_centers.npy
6385,638,-0.1609752394264818,./data_starmen/images_patch/Starman__subject_s638__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s638_tp5_centers.npy
6386,638,1.2157115151792794,./data_starmen/images_patch/Starman__subject_s638__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s638_tp6_centers.npy
6387,638,2.5923982697850416,./data_starmen/images_patch/Starman__subject_s638__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s638_tp7_centers.npy
6388,638,3.969085024390804,./data_starmen/images_patch/Starman__subject_s638__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s638_tp8_centers.npy
6389,638,5.345771778996566,./data_starmen/images_patch/Starman__subject_s638__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s638_tp9_centers.npy
6390,639,-3.0277576707505016,./data_starmen/images_patch/Starman__subject_s639__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s639_tp0_centers.npy
6391,639,-1.6464216067167443,./data_starmen/images_patch/Starman__subject_s639__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s639_tp1_centers.npy
6392,639,-0.2650855426829874,./data_starmen/images_patch/Starman__subject_s639__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s639_tp2_centers.npy
6393,639,1.1162505213507696,./data_starmen/images_patch/Starman__subject_s639__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s639_tp3_centers.npy
6394,639,2.4975865853845267,./data_starmen/images_patch/Starman__subject_s639__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s639_tp4_centers.npy
6395,639,3.878922649418284,./data_starmen/images_patch/Starman__subject_s639__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s639_tp5_centers.npy
6396,639,5.260258713452041,./data_starmen/images_patch/Starman__subject_s639__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s639_tp6_centers.npy
6397,639,6.641594777485798,./data_starmen/images_patch/Starman__subject_s639__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s639_tp7_centers.npy
6398,639,8.022930841519555,./data_starmen/images_patch/Starman__subject_s639__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s639_tp8_centers.npy
6399,639,9.404266905553312,./data_starmen/images_patch/Starman__subject_s639__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s639_tp9_centers.npy
6400,640,-4.945754430906992,./data_starmen/images_patch/Starman__subject_s640__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s640_tp0_centers.npy
6401,640,-3.881794419562763,./data_starmen/images_patch/Starman__subject_s640__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s640_tp1_centers.npy
6402,640,-2.817834408218534,./data_starmen/images_patch/Starman__subject_s640__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s640_tp2_centers.npy
6403,640,-1.7538743968743051,./data_starmen/images_patch/Starman__subject_s640__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s640_tp3_centers.npy
6404,640,-0.6899143855300762,./data_starmen/images_patch/Starman__subject_s640__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s640_tp4_centers.npy
6405,640,0.3740456258141522,./data_starmen/images_patch/Starman__subject_s640__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s640_tp5_centers.npy
6406,640,1.4380056371583816,./data_starmen/images_patch/Starman__subject_s640__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s640_tp6_centers.npy
6407,640,2.501965648502611,./data_starmen/images_patch/Starman__subject_s640__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s640_tp7_centers.npy
6408,640,3.5659256598468394,./data_starmen/images_patch/Starman__subject_s640__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s640_tp8_centers.npy
6409,640,4.629885671191068,./data_starmen/images_patch/Starman__subject_s640__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s640_tp9_centers.npy
6410,641,-8.920015763355078,./data_starmen/images_patch/Starman__subject_s641__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s641_tp0_centers.npy
6411,641,-7.698475010789364,./data_starmen/images_patch/Starman__subject_s641__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s641_tp1_centers.npy
6412,641,-6.47693425822365,./data_starmen/images_patch/Starman__subject_s641__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s641_tp2_centers.npy
6413,641,-5.2553935056579375,./data_starmen/images_patch/Starman__subject_s641__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s641_tp3_centers.npy
6414,641,-4.033852753092224,./data_starmen/images_patch/Starman__subject_s641__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s641_tp4_centers.npy
6415,641,-2.81231200052651,./data_starmen/images_patch/Starman__subject_s641__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s641_tp5_centers.npy
6416,641,-1.590771247960797,./data_starmen/images_patch/Starman__subject_s641__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s641_tp6_centers.npy
6417,641,-0.3692304953950831,./data_starmen/images_patch/Starman__subject_s641__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s641_tp7_centers.npy
6418,641,0.8523102571706307,./data_starmen/images_patch/Starman__subject_s641__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s641_tp8_centers.npy
6419,641,2.0738510097363445,./data_starmen/images_patch/Starman__subject_s641__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s641_tp9_centers.npy
6420,642,-0.4613363087925952,./data_starmen/images_patch/Starman__subject_s642__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s642_tp0_centers.npy
6421,642,0.8607665294945896,./data_starmen/images_patch/Starman__subject_s642__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s642_tp1_centers.npy
6422,642,2.1828693677817745,./data_starmen/images_patch/Starman__subject_s642__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s642_tp2_centers.npy
6423,642,3.50497220606896,./data_starmen/images_patch/Starman__subject_s642__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s642_tp3_centers.npy
6424,642,4.827075044356144,./data_starmen/images_patch/Starman__subject_s642__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s642_tp4_centers.npy
6425,642,6.149177882643329,./data_starmen/images_patch/Starman__subject_s642__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s642_tp5_centers.npy
