Unnamed: 0,subject_id,patch_id_min,patch_id_max,age,patch_path
1285,128,320000,322499,-1.1734164777332143,./data_starmen/images_patch/Starman__subject_s128__tp_5_patches.npy
1286,128,320000,322499,-0.2620454950126927,./data_starmen/images_patch/Starman__subject_s128__tp_6_patches.npy
1287,128,320000,322499,0.6493254877078289,./data_starmen/images_patch/Starman__subject_s128__tp_7_patches.npy
1288,128,320000,322499,1.5606964704283506,./data_starmen/images_patch/Starman__subject_s128__tp_8_patches.npy
1289,128,320000,322499,2.472067453148872,./data_starmen/images_patch/Starman__subject_s128__tp_9_patches.npy
1290,129,322500,324999,-5.590581636323927,./data_starmen/images_patch/Starman__subject_s129__tp_0_patches.npy
1291,129,322500,324999,-4.682222662926646,./data_starmen/images_patch/Starman__subject_s129__tp_1_patches.npy
1292,129,322500,324999,-3.7738636895293656,./data_starmen/images_patch/Starman__subject_s129__tp_2_patches.npy
1293,129,322500,324999,-2.865504716132085,./data_starmen/images_patch/Starman__subject_s129__tp_3_patches.npy
1294,129,322500,324999,-1.957145742734804,./data_starmen/images_patch/Starman__subject_s129__tp_4_patches.npy
1295,129,322500,324999,-1.0487867693375232,./data_starmen/images_patch/Starman__subject_s129__tp_5_patches.npy
1296,129,322500,324999,-0.1404277959402424,./data_starmen/images_patch/Starman__subject_s129__tp_6_patches.npy
1297,129,322500,324999,0.7679311774570383,./data_starmen/images_patch/Starman__subject_s129__tp_7_patches.npy
1298,129,322500,324999,1.676290150854319,./data_starmen/images_patch/Starman__subject_s129__tp_8_patches.npy
1299,129,322500,324999,2.5846491242516,./data_starmen/images_patch/Starman__subject_s129__tp_9_patches.npy
1300,130,325000,327499,-1.182732210315418,./data_starmen/images_patch/Starman__subject_s130__tp_0_patches.npy
1301,130,325000,327499,0.0150215100203743,./data_starmen/images_patch/Starman__subject_s130__tp_1_patches.npy
1302,130,325000,327499,1.2127752303561667,./data_starmen/images_patch/Starman__subject_s130__tp_2_patches.npy
1303,130,325000,327499,2.410528950691959,./data_starmen/images_patch/Starman__subject_s130__tp_3_patches.npy
1304,130,325000,327499,3.608282671027752,./data_starmen/images_patch/Starman__subject_s130__tp_4_patches.npy
1305,130,325000,327499,4.806036391363544,./data_starmen/images_patch/Starman__subject_s130__tp_5_patches.npy
1306,130,325000,327499,6.003790111699336,./data_starmen/images_patch/Starman__subject_s130__tp_6_patches.npy
1307,130,325000,327499,7.201543832035128,./data_starmen/images_patch/Starman__subject_s130__tp_7_patches.npy
1308,130,325000,327499,8.399297552370921,./data_starmen/images_patch/Starman__subject_s130__tp_8_patches.npy
1309,130,325000,327499,9.597051272706716,./data_starmen/images_patch/Starman__subject_s130__tp_9_patches.npy
1310,131,327500,329999,-3.6179298804369022,./data_starmen/images_patch/Starman__subject_s131__tp_0_patches.npy
1311,131,327500,329999,-2.538499397399483,./data_starmen/images_patch/Starman__subject_s131__tp_1_patches.npy
1312,131,327500,329999,-1.4590689143620632,./data_starmen/images_patch/Starman__subject_s131__tp_2_patches.npy
1313,131,327500,329999,-0.3796384313246435,./data_starmen/images_patch/Starman__subject_s131__tp_3_patches.npy
1314,131,327500,329999,0.6997920517127758,./data_starmen/images_patch/Starman__subject_s131__tp_4_patches.npy
1315,131,327500,329999,1.779222534750195,./data_starmen/images_patch/Starman__subject_s131__tp_5_patches.npy
1316,131,327500,329999,2.8586530177876157,./data_starmen/images_patch/Starman__subject_s131__tp_6_patches.npy
1317,131,327500,329999,3.9380835008250346,./data_starmen/images_patch/Starman__subject_s131__tp_7_patches.npy
1318,131,327500,329999,5.017513983862454,./data_starmen/images_patch/Starman__subject_s131__tp_8_patches.npy
1319,131,327500,329999,6.096944466899874,./data_starmen/images_patch/Starman__subject_s131__tp_9_patches.npy
1320,132,330000,332499,-3.943930126477353,./data_starmen/images_patch/Starman__subject_s132__tp_0_patches.npy
1321,132,330000,332499,-2.9789596120264084,./data_starmen/images_patch/Starman__subject_s132__tp_1_patches.npy
1322,132,330000,332499,-2.0139890975754646,./data_starmen/images_patch/Starman__subject_s132__tp_2_patches.npy
1323,132,330000,332499,-1.0490185831245205,./data_starmen/images_patch/Starman__subject_s132__tp_3_patches.npy
1324,132,330000,332499,-0.0840480686735762,./data_starmen/images_patch/Starman__subject_s132__tp_4_patches.npy
1325,132,330000,332499,0.8809224457773674,./data_starmen/images_patch/Starman__subject_s132__tp_5_patches.npy
1326,132,330000,332499,1.845892960228312,./data_starmen/images_patch/Starman__subject_s132__tp_6_patches.npy
1327,132,330000,332499,2.810863474679256,./data_starmen/images_patch/Starman__subject_s132__tp_7_patches.npy
1328,132,330000,332499,3.7758339891302,./data_starmen/images_patch/Starman__subject_s132__tp_8_patches.npy
1329,132,330000,332499,4.740804503581144,./data_starmen/images_patch/Starman__subject_s132__tp_9_patches.npy
1330,133,332500,334999,-4.118653127584941,./data_starmen/images_patch/Starman__subject_s133__tp_0_patches.npy
1331,133,332500,334999,-2.938615774610261,./data_starmen/images_patch/Starman__subject_s133__tp_1_patches.npy
1332,133,332500,334999,-1.7585784216355806,./data_starmen/images_patch/Starman__subject_s133__tp_2_patches.npy
1333,133,332500,334999,-0.5785410686609005,./data_starmen/images_patch/Starman__subject_s133__tp_3_patches.npy
1334,133,332500,334999,0.6014962843137797,./data_starmen/images_patch/Starman__subject_s133__tp_4_patches.npy
1335,133,332500,334999,1.7815336372884598,./data_starmen/images_patch/Starman__subject_s133__tp_5_patches.npy
1336,133,332500,334999,2.96157099026314,./data_starmen/images_patch/Starman__subject_s133__tp_6_patches.npy
1337,133,332500,334999,4.141608343237821,./data_starmen/images_patch/Starman__subject_s133__tp_7_patches.npy
1338,133,332500,334999,5.3216456962125,./data_starmen/images_patch/Starman__subject_s133__tp_8_patches.npy
1339,133,332500,334999,6.50168304918718,./data_starmen/images_patch/Starman__subject_s133__tp_9_patches.npy
1340,134,335000,337499,-1.9296856935348716,./data_starmen/images_patch/Starman__subject_s134__tp_0_patches.npy
1341,134,335000,337499,-0.945504052515187,./data_starmen/images_patch/Starman__subject_s134__tp_1_patches.npy
1342,134,335000,337499,0.0386775885044974,./data_starmen/images_patch/Starman__subject_s134__tp_2_patches.npy
1343,134,335000,337499,1.0228592295241818,./data_starmen/images_patch/Starman__subject_s134__tp_3_patches.npy
1344,134,335000,337499,2.0070408705438663,./data_starmen/images_patch/Starman__subject_s134__tp_4_patches.npy
1345,134,335000,337499,2.991222511563551,./data_starmen/images_patch/Starman__subject_s134__tp_5_patches.npy
1346,134,335000,337499,3.975404152583235,./data_starmen/images_patch/Starman__subject_s134__tp_6_patches.npy
1347,134,335000,337499,4.959585793602919,./data_starmen/images_patch/Starman__subject_s134__tp_7_patches.npy
1348,134,335000,337499,5.943767434622604,./data_starmen/images_patch/Starman__subject_s134__tp_8_patches.npy
1349,134,335000,337499,6.927949075642289,./data_starmen/images_patch/Starman__subject_s134__tp_9_patches.npy
1350,135,337500,339999,-2.738311388903994,./data_starmen/images_patch/Starman__subject_s135__tp_0_patches.npy
1351,135,337500,339999,-1.8325551583362456,./data_starmen/images_patch/Starman__subject_s135__tp_1_patches.npy
1352,135,337500,339999,-0.9267989277684974,./data_starmen/images_patch/Starman__subject_s135__tp_2_patches.npy
1353,135,337500,339999,-0.0210426972007491,./data_starmen/images_patch/Starman__subject_s135__tp_3_patches.npy
1354,135,337500,339999,0.8847135333669991,./data_starmen/images_patch/Starman__subject_s135__tp_4_patches.npy
1355,135,337500,339999,1.790469763934747,./data_starmen/images_patch/Starman__subject_s135__tp_5_patches.npy
1356,135,337500,339999,2.696225994502496,./data_starmen/images_patch/Starman__subject_s135__tp_6_patches.npy
1357,135,337500,339999,3.601982225070244,./data_starmen/images_patch/Starman__subject_s135__tp_7_patches.npy
1358,135,337500,339999,4.507738455637992,./data_starmen/images_patch/Starman__subject_s135__tp_8_patches.npy
1359,135,337500,339999,5.41349468620574,./data_starmen/images_patch/Starman__subject_s135__tp_9_patches.npy
1380,138,345000,347499,-4.701110845903467,./data_starmen/images_patch/Starman__subject_s138__tp_0_patches.npy
1381,138,345000,347499,-3.50735996381124,./data_starmen/images_patch/Starman__subject_s138__tp_1_patches.npy
1382,138,345000,347499,-2.3136090817190125,./data_starmen/images_patch/Starman__subject_s138__tp_2_patches.npy
1383,138,345000,347499,-1.1198581996267851,./data_starmen/images_patch/Starman__subject_s138__tp_3_patches.npy
1384,138,345000,347499,0.0738926824654422,./data_starmen/images_patch/Starman__subject_s138__tp_4_patches.npy
1385,138,345000,347499,1.2676435645576696,./data_starmen/images_patch/Starman__subject_s138__tp_5_patches.npy
1386,138,345000,347499,2.461394446649897,./data_starmen/images_patch/Starman__subject_s138__tp_6_patches.npy
1387,138,345000,347499,3.6551453287421234,./data_starmen/images_patch/Starman__subject_s138__tp_7_patches.npy
1388,138,345000,347499,4.848896210834352,./data_starmen/images_patch/Starman__subject_s138__tp_8_patches.npy
1389,138,345000,347499,6.04264709292658,./data_starmen/images_patch/Starman__subject_s138__tp_9_patches.npy
1400,140,350000,352499,-6.626883768672157,./data_starmen/images_patch/Starman__subject_s140__tp_0_patches.npy
1401,140,350000,352499,-5.4855937085560456,./data_starmen/images_patch/Starman__subject_s140__tp_1_patches.npy
1402,140,350000,352499,-4.344303648439934,./data_starmen/images_patch/Starman__subject_s140__tp_2_patches.npy
1403,140,350000,352499,-3.203013588323822,./data_starmen/images_patch/Starman__subject_s140__tp_3_patches.npy
1404,140,350000,352499,-2.06172352820771,./data_starmen/images_patch/Starman__subject_s140__tp_4_patches.npy
1405,140,350000,352499,-0.9204334680915984,./data_starmen/images_patch/Starman__subject_s140__tp_5_patches.npy
1406,140,350000,352499,0.2208565920245133,./data_starmen/images_patch/Starman__subject_s140__tp_6_patches.npy
1407,140,350000,352499,1.3621466521406251,./data_starmen/images_patch/Starman__subject_s140__tp_7_patches.npy
1408,140,350000,352499,2.503436712256737,./data_starmen/images_patch/Starman__subject_s140__tp_8_patches.npy
1409,140,350000,352499,3.6447267723728496,./data_starmen/images_patch/Starman__subject_s140__tp_9_patches.npy
1410,141,352500,354999,-4.719367770908773,./data_starmen/images_patch/Starman__subject_s141__tp_0_patches.npy
1411,141,352500,354999,-3.465692872168696,./data_starmen/images_patch/Starman__subject_s141__tp_1_patches.npy
1412,141,352500,354999,-2.212017973428619,./data_starmen/images_patch/Starman__subject_s141__tp_2_patches.npy
1413,141,352500,354999,-0.9583430746885416,./data_starmen/images_patch/Starman__subject_s141__tp_3_patches.npy
1414,141,352500,354999,0.2953318240515354,./data_starmen/images_patch/Starman__subject_s141__tp_4_patches.npy
1415,141,352500,354999,1.5490067227916129,./data_starmen/images_patch/Starman__subject_s141__tp_5_patches.npy
1416,141,352500,354999,2.80268162153169,./data_starmen/images_patch/Starman__subject_s141__tp_6_patches.npy
1417,141,352500,354999,4.056356520271768,./data_starmen/images_patch/Starman__subject_s141__tp_7_patches.npy
1418,141,352500,354999,5.310031419011844,./data_starmen/images_patch/Starman__subject_s141__tp_8_patches.npy
1419,141,352500,354999,6.563706317751921,./data_starmen/images_patch/Starman__subject_s141__tp_9_patches.npy
1420,142,355000,357499,-1.940808656864588,./data_starmen/images_patch/Starman__subject_s142__tp_0_patches.npy
1421,142,355000,357499,-1.0219007161337277,./data_starmen/images_patch/Starman__subject_s142__tp_1_patches.npy
1422,142,355000,357499,-0.102992775402867,./data_starmen/images_patch/Starman__subject_s142__tp_2_patches.npy
1423,142,355000,357499,0.8159151653279935,./data_starmen/images_patch/Starman__subject_s142__tp_3_patches.npy
1424,142,355000,357499,1.7348231060588537,./data_starmen/images_patch/Starman__subject_s142__tp_4_patches.npy
1425,142,355000,357499,2.6537310467897144,./data_starmen/images_patch/Starman__subject_s142__tp_5_patches.npy
1426,142,355000,357499,3.572638987520574,./data_starmen/images_patch/Starman__subject_s142__tp_6_patches.npy
1427,142,355000,357499,4.491546928251434,./data_starmen/images_patch/Starman__subject_s142__tp_7_patches.npy
1428,142,355000,357499,5.410454868982296,./data_starmen/images_patch/Starman__subject_s142__tp_8_patches.npy
1429,142,355000,357499,6.329362809713155,./data_starmen/images_patch/Starman__subject_s142__tp_9_patches.npy
1430,143,357500,359999,-9.469220077794224,./data_starmen/images_patch/Starman__subject_s143__tp_0_patches.npy
1431,143,357500,359999,-8.486973095956486,./data_starmen/images_patch/Starman__subject_s143__tp_1_patches.npy
1432,143,357500,359999,-7.504726114118748,./data_starmen/images_patch/Starman__subject_s143__tp_2_patches.npy
1433,143,357500,359999,-6.52247913228101,./data_starmen/images_patch/Starman__subject_s143__tp_3_patches.npy
1434,143,357500,359999,-5.540232150443272,./data_starmen/images_patch/Starman__subject_s143__tp_4_patches.npy
1435,143,357500,359999,-4.5579851686055335,./data_starmen/images_patch/Starman__subject_s143__tp_5_patches.npy
1436,143,357500,359999,-3.5757381867677958,./data_starmen/images_patch/Starman__subject_s143__tp_6_patches.npy
1437,143,357500,359999,-2.593491204930057,./data_starmen/images_patch/Starman__subject_s143__tp_7_patches.npy
1438,143,357500,359999,-1.611244223092319,./data_starmen/images_patch/Starman__subject_s143__tp_8_patches.npy
1439,143,357500,359999,-0.6289972412545808,./data_starmen/images_patch/Starman__subject_s143__tp_9_patches.npy
1440,144,360000,362499,-4.360772724282208,./data_starmen/images_patch/Starman__subject_s144__tp_0_patches.npy
1441,144,360000,362499,-3.2733386569527525,./data_starmen/images_patch/Starman__subject_s144__tp_1_patches.npy
1442,144,360000,362499,-2.1859045896232967,./data_starmen/images_patch/Starman__subject_s144__tp_2_patches.npy
1443,144,360000,362499,-1.098470522293841,./data_starmen/images_patch/Starman__subject_s144__tp_3_patches.npy
1444,144,360000,362499,-0.0110364549643851,./data_starmen/images_patch/Starman__subject_s144__tp_4_patches.npy
1445,144,360000,362499,1.0763976123650707,./data_starmen/images_patch/Starman__subject_s144__tp_5_patches.npy
1446,144,360000,362499,2.1638316796945265,./data_starmen/images_patch/Starman__subject_s144__tp_6_patches.npy
1447,144,360000,362499,3.2512657470239823,./data_starmen/images_patch/Starman__subject_s144__tp_7_patches.npy
1448,144,360000,362499,4.338699814353438,./data_starmen/images_patch/Starman__subject_s144__tp_8_patches.npy
1449,144,360000,362499,5.426133881682894,./data_starmen/images_patch/Starman__subject_s144__tp_9_patches.npy
1450,145,362500,364999,-3.9812138250438354,./data_starmen/images_patch/Starman__subject_s145__tp_0_patches.npy
1451,145,362500,364999,-2.9063199517667746,./data_starmen/images_patch/Starman__subject_s145__tp_1_patches.npy
1452,145,362500,364999,-1.8314260784897136,./data_starmen/images_patch/Starman__subject_s145__tp_2_patches.npy
1453,145,362500,364999,-0.7565322052126531,./data_starmen/images_patch/Starman__subject_s145__tp_3_patches.npy
1454,145,362500,364999,0.3183616680644077,./data_starmen/images_patch/Starman__subject_s145__tp_4_patches.npy
1455,145,362500,364999,1.3932555413414685,./data_starmen/images_patch/Starman__subject_s145__tp_5_patches.npy
1456,145,362500,364999,2.468149414618529,./data_starmen/images_patch/Starman__subject_s145__tp_6_patches.npy
1457,145,362500,364999,3.54304328789559,./data_starmen/images_patch/Starman__subject_s145__tp_7_patches.npy
1458,145,362500,364999,4.617937161172651,./data_starmen/images_patch/Starman__subject_s145__tp_8_patches.npy
1459,145,362500,364999,5.692831034449712,./data_starmen/images_patch/Starman__subject_s145__tp_9_patches.npy
1460,146,365000,367499,-5.535201198226583,./data_starmen/images_patch/Starman__subject_s146__tp_0_patches.npy
1461,146,365000,367499,-4.343633771419819,./data_starmen/images_patch/Starman__subject_s146__tp_1_patches.npy
1462,146,365000,367499,-3.152066344613056,./data_starmen/images_patch/Starman__subject_s146__tp_2_patches.npy
1463,146,365000,367499,-1.9604989178062928,./data_starmen/images_patch/Starman__subject_s146__tp_3_patches.npy
1464,146,365000,367499,-0.7689314909995293,./data_starmen/images_patch/Starman__subject_s146__tp_4_patches.npy
1465,146,365000,367499,0.422635935807234,./data_starmen/images_patch/Starman__subject_s146__tp_5_patches.npy
1466,146,365000,367499,1.614203362613997,./data_starmen/images_patch/Starman__subject_s146__tp_6_patches.npy
1467,146,365000,367499,2.8057707894207606,./data_starmen/images_patch/Starman__subject_s146__tp_7_patches.npy
1468,146,365000,367499,3.997338216227524,./data_starmen/images_patch/Starman__subject_s146__tp_8_patches.npy
1469,146,365000,367499,5.188905643034287,./data_starmen/images_patch/Starman__subject_s146__tp_9_patches.npy
1470,147,367500,369999,-3.128129367596398,./data_starmen/images_patch/Starman__subject_s147__tp_0_patches.npy
1471,147,367500,369999,-2.182447486021727,./data_starmen/images_patch/Starman__subject_s147__tp_1_patches.npy
1472,147,367500,369999,-1.2367656044470563,./data_starmen/images_patch/Starman__subject_s147__tp_2_patches.npy
1473,147,367500,369999,-0.2910837228723855,./data_starmen/images_patch/Starman__subject_s147__tp_3_patches.npy
1474,147,367500,369999,0.6545981587022855,./data_starmen/images_patch/Starman__subject_s147__tp_4_patches.npy
1475,147,367500,369999,1.6002800402769566,./data_starmen/images_patch/Starman__subject_s147__tp_5_patches.npy
1476,147,367500,369999,2.545961921851627,./data_starmen/images_patch/Starman__subject_s147__tp_6_patches.npy
1477,147,367500,369999,3.4916438034262987,./data_starmen/images_patch/Starman__subject_s147__tp_7_patches.npy
1478,147,367500,369999,4.437325685000969,./data_starmen/images_patch/Starman__subject_s147__tp_8_patches.npy
1479,147,367500,369999,5.38300756657564,./data_starmen/images_patch/Starman__subject_s147__tp_9_patches.npy
1480,148,370000,372499,-2.4342881489894905,./data_starmen/images_patch/Starman__subject_s148__tp_0_patches.npy
1481,148,370000,372499,-1.3321349296552671,./data_starmen/images_patch/Starman__subject_s148__tp_1_patches.npy
1482,148,370000,372499,-0.2299817103210437,./data_starmen/images_patch/Starman__subject_s148__tp_2_patches.npy
1483,148,370000,372499,0.8721715090131799,./data_starmen/images_patch/Starman__subject_s148__tp_3_patches.npy
1484,148,370000,372499,1.974324728347403,./data_starmen/images_patch/Starman__subject_s148__tp_4_patches.npy
1485,148,370000,372499,3.076477947681626,./data_starmen/images_patch/Starman__subject_s148__tp_5_patches.npy
1486,148,370000,372499,4.17863116701585,./data_starmen/images_patch/Starman__subject_s148__tp_6_patches.npy
1487,148,370000,372499,5.280784386350073,./data_starmen/images_patch/Starman__subject_s148__tp_7_patches.npy
1488,148,370000,372499,6.382937605684297,./data_starmen/images_patch/Starman__subject_s148__tp_8_patches.npy
1489,148,370000,372499,7.48509082501852,./data_starmen/images_patch/Starman__subject_s148__tp_9_patches.npy
1490,149,372500,374999,-0.5405974862858347,./data_starmen/images_patch/Starman__subject_s149__tp_0_patches.npy
1491,149,372500,374999,0.6003067224155316,./data_starmen/images_patch/Starman__subject_s149__tp_1_patches.npy
1492,149,372500,374999,1.741210931116898,./data_starmen/images_patch/Starman__subject_s149__tp_2_patches.npy
1493,149,372500,374999,2.8821151398182643,./data_starmen/images_patch/Starman__subject_s149__tp_3_patches.npy
1494,149,372500,374999,4.023019348519631,./data_starmen/images_patch/Starman__subject_s149__tp_4_patches.npy
1495,149,372500,374999,5.163923557220997,./data_starmen/images_patch/Starman__subject_s149__tp_5_patches.npy
1496,149,372500,374999,6.304827765922363,./data_starmen/images_patch/Starman__subject_s149__tp_6_patches.npy
1497,149,372500,374999,7.44573197462373,./data_starmen/images_patch/Starman__subject_s149__tp_7_patches.npy
1498,149,372500,374999,8.586636183325096,./data_starmen/images_patch/Starman__subject_s149__tp_8_patches.npy
1499,149,372500,374999,9.727540392026462,./data_starmen/images_patch/Starman__subject_s149__tp_9_patches.npy
1500,150,375000,377499,-6.021056988610122,./data_starmen/images_patch/Starman__subject_s150__tp_0_patches.npy
1501,150,375000,377499,-5.037491502176845,./data_starmen/images_patch/Starman__subject_s150__tp_1_patches.npy
1502,150,375000,377499,-4.053926015743568,./data_starmen/images_patch/Starman__subject_s150__tp_2_patches.npy
1503,150,375000,377499,-3.0703605293102902,./data_starmen/images_patch/Starman__subject_s150__tp_3_patches.npy
1504,150,375000,377499,-2.086795042877013,./data_starmen/images_patch/Starman__subject_s150__tp_4_patches.npy
1505,150,375000,377499,-1.103229556443735,./data_starmen/images_patch/Starman__subject_s150__tp_5_patches.npy
1506,150,375000,377499,-0.119664070010458,./data_starmen/images_patch/Starman__subject_s150__tp_6_patches.npy
1507,150,375000,377499,0.8639014164228191,./data_starmen/images_patch/Starman__subject_s150__tp_7_patches.npy
1508,150,375000,377499,1.8474669028560964,./data_starmen/images_patch/Starman__subject_s150__tp_8_patches.npy
1509,150,375000,377499,2.8310323892893736,./data_starmen/images_patch/Starman__subject_s150__tp_9_patches.npy
1510,151,377500,379999,-2.979661446834116,./data_starmen/images_patch/Starman__subject_s151__tp_0_patches.npy
1511,151,377500,379999,-1.9656023302652772,./data_starmen/images_patch/Starman__subject_s151__tp_1_patches.npy
1512,151,377500,379999,-0.9515432136964392,./data_starmen/images_patch/Starman__subject_s151__tp_2_patches.npy
1513,151,377500,379999,0.0625159028723989,./data_starmen/images_patch/Starman__subject_s151__tp_3_patches.npy
1514,151,377500,379999,1.0765750194412371,./data_starmen/images_patch/Starman__subject_s151__tp_4_patches.npy
1515,151,377500,379999,2.090634136010075,./data_starmen/images_patch/Starman__subject_s151__tp_5_patches.npy
1516,151,377500,379999,3.104693252578913,./data_starmen/images_patch/Starman__subject_s151__tp_6_patches.npy
1517,151,377500,379999,4.118752369147752,./data_starmen/images_patch/Starman__subject_s151__tp_7_patches.npy
1518,151,377500,379999,5.13281148571659,./data_starmen/images_patch/Starman__subject_s151__tp_8_patches.npy
1519,151,377500,379999,6.146870602285428,./data_starmen/images_patch/Starman__subject_s151__tp_9_patches.npy
1520,152,380000,382499,-6.70895503442782,./data_starmen/images_patch/Starman__subject_s152__tp_0_patches.npy
1521,152,380000,382499,-5.669303250998603,./data_starmen/images_patch/Starman__subject_s152__tp_1_patches.npy
1522,152,380000,382499,-4.629651467569387,./data_starmen/images_patch/Starman__subject_s152__tp_2_patches.npy
1523,152,380000,382499,-3.58999968414017,./data_starmen/images_patch/Starman__subject_s152__tp_3_patches.npy
1524,152,380000,382499,-2.5503479007109533,./data_starmen/images_patch/Starman__subject_s152__tp_4_patches.npy
1525,152,380000,382499,-1.5106961172817366,./data_starmen/images_patch/Starman__subject_s152__tp_5_patches.npy
1526,152,380000,382499,-0.4710443338525198,./data_starmen/images_patch/Starman__subject_s152__tp_6_patches.npy
1527,152,380000,382499,0.5686074495766968,./data_starmen/images_patch/Starman__subject_s152__tp_7_patches.npy
1528,152,380000,382499,1.6082592330059136,./data_starmen/images_patch/Starman__subject_s152__tp_8_patches.npy
1529,152,380000,382499,2.647911016435131,./data_starmen/images_patch/Starman__subject_s152__tp_9_patches.npy
1530,153,382500,384999,-5.196885739524302,./data_starmen/images_patch/Starman__subject_s153__tp_0_patches.npy
1531,153,382500,384999,-3.949980966265524,./data_starmen/images_patch/Starman__subject_s153__tp_1_patches.npy
1532,153,382500,384999,-2.703076193006746,./data_starmen/images_patch/Starman__subject_s153__tp_2_patches.npy
